has,prefers,count
UserResource,Log,security
UserResource,UserBean,security
UserResource,ExceptionUtil,security
UserResource,JSONArray,security
UserResource,LogFactory,security
ViewContextResolver,ViewBean,security
ViewContextResolver,ViewContextResolver$1,security
ViewContextResolver,JSONJAXBContext,security
ViewContextResolver,JSONJAXBContext$JSONNotation,security
ViewContextResolver$1,ViewContextResolver,no_match
ViewResource,ViewStore,security
ViewResource,ReturnCodeBean,security
ViewResource,Log,security
ViewResource,ViewBean,security
ViewResource,ExceptionUtil,security
ViewResource,JSONArray,security
ViewResource,LogFactory,security
WidgetContextResolver,CatalogBean,bean
WidgetContextResolver,CategoryBean,bean
WidgetContextResolver,WidgetContextResolver$1,bean
WidgetContextResolver,JSONJAXBContext,bean
WidgetContextResolver,JSONJAXBContext$JSONNotation,bean
WidgetContextResolver$1,WidgetContextResolver,no_match
WidgetResource,WidgetBean,bean
WidgetResource,WidgetStore,bean
WidgetResource,ReturnCodeBean,bean
WidgetResource,Log,bean
WidgetResource,CatalogBean,bean
WidgetResource,LogFactory,bean
ClientTraceHome,ClientTrace,adaptor
ClientTraceHome,DatabaseWriter,adaptor
ClientTraceHome,RestHome,adaptor
ClientTraceHome,Log,adaptor
ClientTraceHome,LogFactory,adaptor
ClusterDiskHome,ClusterDisk,adaptor
ClusterDiskHome,DatabaseWriter,adaptor
ClusterDiskHome,RestHome,adaptor
ClusterDiskHome,Log,adaptor
ClusterDiskHome,LogFactory,adaptor
ClusterHadoopRpcHome,ClusterHadoopRpc,security
ClusterHadoopRpcHome,DatabaseWriter,security
ClusterHadoopRpcHome,RestHome,security
ClusterHadoopRpcHome,Log,security
ClusterHadoopRpcHome,LogFactory,security
ClusterSystemMetricsHome,ClusterSystemMetrics,adaptor
ClusterSystemMetricsHome,DatabaseWriter,adaptor
ClusterSystemMetricsHome,RestHome,adaptor
ClusterSystemMetricsHome,Log,adaptor
ClusterSystemMetricsHome,LogFactory,adaptor
DfsDataNodeHome,DfsDataNode,adaptor
DfsDataNodeHome,DatabaseWriter,adaptor
DfsDataNodeHome,RestHome,adaptor
DfsDataNodeHome,Log,adaptor
DfsDataNodeHome,LogFactory,adaptor
DfsFsNameSystemHome,DfsFsNameSystem,adaptor
DfsFsNameSystemHome,DatabaseWriter,adaptor
DfsFsNameSystemHome,RestHome,adaptor
DfsFsNameSystemHome,Log,adaptor
DfsFsNameSystemHome,LogFactory,adaptor
DfsNameNodeHome,DfsNameNode,security
DfsNameNodeHome,DatabaseWriter,security
DfsNameNodeHome,RestHome,security
DfsNameNodeHome,Log,security
DfsNameNodeHome,LogFactory,security
DfsThroughputHome,DfsThroughput,adaptor
DfsThroughputHome,DatabaseWriter,adaptor
DfsThroughputHome,RestHome,adaptor
DfsThroughputHome,Log,adaptor
DfsThroughputHome,LogFactory,adaptor
DiskHome,Disk,adaptor
DiskHome,DatabaseWriter,adaptor
DiskHome,RestHome,adaptor
DiskHome,Log,adaptor
DiskHome,LogFactory,adaptor
HadoopJvmHome,HadoopJvm,adaptor
HadoopJvmHome,DatabaseWriter,adaptor
HadoopJvmHome,RestHome,adaptor
HadoopJvmHome,Log,adaptor
HadoopJvmHome,LogFactory,adaptor
HadoopRpcHome,HadoopRpc,security
HadoopRpcHome,DatabaseWriter,security
HadoopRpcHome,RestHome,security
HadoopRpcHome,Log,security
HadoopRpcHome,LogFactory,security
MrJobConfHome,MrJobConf,bean
MrJobConfHome,DatabaseWriter,bean
MrJobConfHome,RestHome,bean
MrJobConfHome,Log,bean
MrJobConfHome,LogFactory,bean
MrJobHome,MrJob,adaptor
MrJobHome,DatabaseWriter,adaptor
MrJobHome,RestHome,adaptor
MrJobHome,Log,adaptor
MrJobHome,LogFactory,adaptor
MrTaskHome,MrTask,adaptor
MrTaskHome,DatabaseWriter,adaptor
MrTaskHome,RestHome,adaptor
MrTaskHome,Log,adaptor
MrTaskHome,LogFactory,adaptor
RestHome,ClusterConfig,bean
RestHome,Macro,bean
RestHome,Log,bean
RestHome,LogFactory,bean
SystemMetricsHome,SystemMetrics,adaptor
SystemMetricsHome,DatabaseWriter,adaptor
SystemMetricsHome,RestHome,adaptor
SystemMetricsHome,Log,adaptor
SystemMetricsHome,LogFactory,adaptor
BackfillingLoader,QueueToWriterConnector,adaptor
BackfillingLoader,ChukwaConfiguration,adaptor
BackfillingLoader,Logger,adaptor
BackfillingLoader,Configuration,adaptor
BackfillingLoader,ChunkQueue,adaptor
BackfillingLoader,Connector,adaptor
BackfillingLoader,Adaptor,adaptor
BackfillingLoader,AdaptorException,adaptor
BackfillingLoader,DataFactory,adaptor
BackfillingLoader,ChunkImpl,adaptor
BackfillingLoader,AdaptorFactory,adaptor
BackfillingLoader,AdaptorManager,adaptor
BackfillingLoader,AdaptorShutdownPolicy,adaptor
BackfillingLoader,ChunkReceiver,adaptor
QueueToWriterConnector,SeqFileWriter,adaptor
QueueToWriterConnector,ChukwaWriter,adaptor
QueueToWriterConnector,Chunk,adaptor
QueueToWriterConnector,Connector,adaptor
QueueToWriterConnector,Logger,adaptor
QueueToWriterConnector,Configuration,adaptor
QueueToWriterConnector,ChunkQueue,adaptor
QueueToWriterConnector,ChukwaAgent,adaptor
QueueToWriterConnector,DataFactory,adaptor
QueueToWriterConnector,DaemonWatcher,adaptor
QueueToWriterConnector,ChukwaWriter$CommitStatus,adaptor
QueueToWriterConnector,Adaptor,adaptor
ConstRateAdaptor,ChunkImpl,adaptor
ConstRateAdaptor,AbstractAdaptor,adaptor
ConstRateAdaptor,Configuration,adaptor
ConstRateAdaptor,AdaptorException,adaptor
ConstRateAdaptor,AdaptorShutdownPolicy,adaptor
ConstRateAdaptor,Chunk,adaptor
ConstRateAdaptor,AdaptorManager,adaptor
ConstRateAdaptor,ChunkReceiver,adaptor
ConstRateAdaptor,Adaptor,adaptor
ConstRateValidator,Configuration,io
ConstRateValidator,GenericOptionsParser,io
ConstRateValidator,Job,io
ConstRateValidator,SequenceFileInputFormat,io
ConstRateValidator,ConstRateValidator$MapClass,io
ConstRateValidator,ConstRateValidator$ByteRange,io
ConstRateValidator,NullWritable,io
ConstRateValidator,ConstRateValidator$ReduceClass,io
ConstRateValidator,TextOutputFormat,io
ConstRateValidator,Path,io
ConstRateValidator,Configured,io
ConstRateValidator,Tool,io
ConstRateValidator,ConstRateValidator$ValidatorSM,io
ConstRateValidator,ToolRunner,io
ConstRateValidator,FileInputFormat,io
ConstRateValidator,FileOutputFormat,io
ConstRateValidator$ByteRange,WritableComparable,no_match
ConstRateValidator$ByteRange,ChunkImpl,no_match
ConstRateValidator$ByteRange,ConstRateValidator,no_match
ConstRateValidator$MapClass,ConstRateValidator$ByteRange,no_match
ConstRateValidator$MapClass,FileSplit,no_match
ConstRateValidator$MapClass,ChukwaArchiveKey,no_match
ConstRateValidator$MapClass,ChunkImpl,no_match
ConstRateValidator$MapClass,Mapper,no_match
ConstRateValidator$MapClass,Mapper$Context,no_match
ConstRateValidator$MapClass,InputSplit,no_match
ConstRateValidator$MapClass,NullWritable,no_match
ConstRateValidator$MapClass,ConstRateAdaptor,no_match
ConstRateValidator$MapClass,ConstRateValidator,no_match
ConstRateValidator$MapClass,Path,no_match
ConstRateValidator$MapClass,Counter,no_match
ConstRateValidator$MapClass,Chunk,no_match
ConstRateValidator$ReduceClass,ConstRateValidator$ValidatorSM,no_match
ConstRateValidator$ReduceClass,Text,no_match
ConstRateValidator$ReduceClass,ConstRateValidator$ByteRange,no_match
ConstRateValidator$ReduceClass,Reducer,no_match
ConstRateValidator$ReduceClass,Reducer$Context,no_match
ConstRateValidator$ReduceClass,NullWritable,no_match
ConstRateValidator$ReduceClass,ConstRateValidator,no_match
ConstRateValidator$ReduceClass,Counter,no_match
ConstRateValidator$ValidatorSM,ConstRateValidator$ByteRange,no_match
ConstRateValidator$ValidatorSM,ConstRateValidator,no_match
CreateRecordFile,CreateRecordFile$MockOutputCollector,security
CreateRecordFile,TsProcessor,security
CreateRecordFile,Configuration,security
CreateRecordFile,ChukwaRecordKey,security
CreateRecordFile,ChukwaRecord,security
CreateRecordFile,ChunkImpl,security
CreateRecordFile,ChukwaArchiveKey,security
CreateRecordFile,Path,security
CreateRecordFile,MapProcessor,security
CreateRecordFile,TempFileUtil,security
CreateRecordFile,CreateRecordFile$1,security
CreateRecordFile,FileSystem,security
CreateRecordFile,FSDataOutputStream,security
CreateRecordFile,SequenceFile$Writer,security
CreateRecordFile,SequenceFile$CompressionType,security
CreateRecordFile,SequenceFile,security
CreateRecordFile,CompressionCodec,security
CreateRecordFile,Adaptor,security
CreateRecordFile,Chunk,security
CreateRecordFile,OutputCollector,security
CreateRecordFile,Reporter,security
CreateRecordFile,Writable,security
CreateRecordFile$1,CreateRecordFile,no_match
CreateRecordFile$MockOutputCollector,ChukwaRecordKey,no_match
CreateRecordFile$MockOutputCollector,ChukwaRecord,no_match
CreateRecordFile$MockOutputCollector,OutputCollector,no_match
CreateRecordFile$MockOutputCollector,CreateRecordFile$1,no_match
CreateRecordFile$MockOutputCollector,CreateRecordFile,no_match
DaemonWatcher,PidFile,xml
DatabaseWriter,DataConfig,security
DatabaseWriter,ClusterConfig,security
DatabaseWriter,Log,security
DatabaseWriter,DriverManagerUtil,security
DatabaseWriter,LogFactory,security
DriverManagerUtil,DriverManagerUtil$ConnectionInfo,security
DriverManagerUtil$ConnectionInfo,DriverManagerUtil,no_match
DumpArchive,ChukwaConfiguration,security
DumpArchive,Path,security
DumpArchive,SequenceFile$Reader,security
DumpArchive,ChukwaArchiveKey,security
DumpArchive,FileSystem,security
DumpArchive,Configuration,security
DumpArchive,ChunkImpl,security
DumpArchive,FileUtil,security
DumpArchive,SequenceFile,security
DumpArchive,LocalFileSystem,security
DumpArchive,FileStatus,security
DumpArchive,Writable,security
DumpChunks,ChukwaConfiguration,io
DumpChunks,Filter,io
DumpChunks,Path,io
DumpChunks,DumpChunks$DumpAndSummarize,io
DumpChunks,DumpChunks$DumpNoSort,io
DumpChunks,SequenceFile$Reader,io
DumpChunks,ChukwaArchiveKey,io
DumpChunks,ChunkImpl,io
DumpChunks,Configuration,io
DumpChunks,FileSystem,io
DumpChunks,FileUtil,io
DumpChunks,SequenceFile,io
DumpChunks,LocalFileSystem,io
DumpChunks,FileStatus,io
DumpChunks,Writable,io
DumpChunks,Chunk,io
DumpChunks$DumpAndSummarize,DumpChunks,no_match
DumpChunks$DumpAndSummarize,ChunkImpl,no_match
DumpChunks$DumpNoSort,DumpChunks,no_match
DumpChunks$DumpNoSort,ChunkImpl,no_match
DumpRecord,ChukwaConfiguration,security
DumpRecord,SequenceFile$Reader,security
DumpRecord,Path,security
DumpRecord,ChukwaRecordKey,security
DumpRecord,ChukwaRecord,security
DumpRecord,FileSystem,security
DumpRecord,SequenceFile,security
DumpRecord,Configuration,security
DumpRecord,Writable,security
Filter,Filter$SearchRule,security
Filter,Filter$MatchAll,security
Filter,Chunk,security
Filter,ArrayUtils,security
Filter$MatchAll,Filter,no_match
Filter$MatchAll,Chunk,no_match
Filter$SearchRule,Filter,no_match
Filter$SearchRule,Chunk,no_match
Filter$SearchRule,RecordUtil,no_match
MaxRateSender,ChunkImpl,adaptor
MaxRateSender,Adaptor,adaptor
MaxRateSender,ChunkReceiver,adaptor
MaxRateSender,AdaptorException,adaptor
MaxRateSender,AdaptorManager,adaptor
MaxRateSender,AdaptorShutdownPolicy,adaptor
MaxRateSender,Chunk,adaptor
NagiosHelper,Nsca,bean
NagiosHelper,Logger,bean
PidFile,Log,io
PidFile,LogFactory,io
TempFileUtil,ChukwaArchiveKey,io
TempFileUtil,ChunkImpl,io
TempFileUtil,TempFileUtil$RandSeqFileWriter,io
TempFileUtil,Configuration,io
TempFileUtil,FileSystem,io
TempFileUtil,Path,io
TempFileUtil,FSDataOutputStream,io
TempFileUtil,SequenceFile$Writer,io
TempFileUtil,SequenceFile$CompressionType,io
TempFileUtil,SequenceFile,io
TempFileUtil,CompressionCodec,io
TempFileUtil,Writable,io
TempFileUtil$RandSeqFileWriter,ChunkImpl,no_match
TempFileUtil$RandSeqFileWriter,TempFileUtil,no_match
TempFileUtil$RandSeqFileWriter,Adaptor,no_match
WatchDog,DatabaseConfig,adaptor
WatchDog,DatabaseWriter,adaptor
WatchDog,Log,adaptor
WatchDog,LogFactory,adaptor
XssFilter,HTMLInputFilter,security
XssFilter,Log,security
XssFilter,LogFactory,security
ChukwaJobTrackerInstrumentation,ChukwaAgentController,adaptor
ChukwaJobTrackerInstrumentation,JobTrackerInstrumentation,adaptor
ChukwaJobTrackerInstrumentation,JobTrackerMetricsInst,adaptor
ChukwaJobTrackerInstrumentation,JobTracker,adaptor
ChukwaJobTrackerInstrumentation,Log,adaptor
ChukwaJobTrackerInstrumentation,JobID,adaptor
ChukwaJobTrackerInstrumentation,JobConf,adaptor
ChukwaJobTrackerInstrumentation,Path,adaptor
ChukwaJobTrackerInstrumentation,TaskAttemptID,adaptor
ChukwaJobTrackerInstrumentation,MetricsContext,adaptor
ChukwaJobTrackerInstrumentation,JobHistory$JobInfo,adaptor
ChukwaJobTrackerInstrumentation,LogFactory,adaptor
ChukwaJobTrackerInstrumentation,JobHistory,adaptor
ChukwaJobTrackerInstrumentation,ChukwaAgentController$Adaptor,adaptor
AbstractMetricsContext,AbstractMetricsContext$RecordMap,security
AbstractMetricsContext,MetricsRecordImpl,security
AbstractMetricsContext,AbstractMetricsContext$1,security
AbstractMetricsContext,Updater,security
AbstractMetricsContext,OutputRecord,security
AbstractMetricsContext,AbstractMetricsContext$TagMap,security
AbstractMetricsContext,AbstractMetricsContext$MetricMap,security
AbstractMetricsContext,MetricValue,security
AbstractMetricsContext,MetricsException,security
AbstractMetricsContext,MetricsContext,security
AbstractMetricsContext,ContextFactory,security
AbstractMetricsContext,MetricsRecord,security
AbstractMetricsContext$1,AbstractMetricsContext,no_match
AbstractMetricsContext$MetricMap,AbstractMetricsContext,no_match
AbstractMetricsContext$RecordMap,AbstractMetricsContext$TagMap,no_match
AbstractMetricsContext$RecordMap,AbstractMetricsContext$MetricMap,no_match
AbstractMetricsContext$RecordMap,AbstractMetricsContext,no_match
AbstractMetricsContext$TagMap,AbstractMetricsContext,no_match
